state,category,restaurant_stars
ON,Caribbean,3.4285714285714284
ON,Caribbean,4.4444444444444455
ON,Caribbean,4.0
ON,Caribbean,3.0
ON,Caribbean,4.392857142857143
ON,Caribbean,4.25
ON,Caribbean,4.0
ON,Caribbean,3.6428571428571432
ON,Caribbean,2.333333333333333
ON,Caribbean,3.75
ON,Caribbean,3.890909090909091
ON,Caribbean,5.0
ON,Caribbean,4.5
ON,Caribbean,2.1666666666666665
ON,Caribbean,3.6666666666666665
ON,Caribbean,2.25
ON,Caribbean,4.368421052631579
ON,Caribbean,4.333333333333333
ON,Caribbean,3.4137931034482767
ON,Caribbean,3.6
ON,Caribbean,2.8
ON,Caribbean,2.8181818181818183
ON,Caribbean,4.111111111111111
ON,Caribbean,3.1538461538461537
ON,Caribbean,3.8571428571428568
ON,Caribbean,3.515151515151515
ON,Caribbean,3.4
ON,Caribbean,2.0
ON,Caribbean,3.4444444444444446
ON,Caribbean,3.125
ON,Caribbean,3.6666666666666665
ON,Caribbean,4.0
ON,Caribbean,4.0
ON,Caribbean,4.0625
ON,Caribbean,3.0
ON,Caribbean,4.285714285714286
ON,Caribbean,4.333333333333333
ON,Caribbean,4.294117647058823
ON,Caribbean,4.0
ON,Caribbean,4.333333333333333
ON,Caribbean,3.7857142857142856
ON,Caribbean,3.523809523809524
ON,Caribbean,3.8333333333333335
ON,Caribbean,3.25
ON,Caribbean,3.928571428571429
ON,Caribbean,3.333333333333333
ON,Caribbean,2.333333333333333
ON,Caribbean,3.6
ON,Caribbean,2.8571428571428568
ON,Caribbean,3.5
ON,Caribbean,3.7142857142857135
ON,Caribbean,3.6666666666666665
ON,Caribbean,4.7
ON,Caribbean,1.5
ON,Caribbean,4.0
ON,Caribbean,3.6666666666666665
ON,Caribbean,3.7777777777777777
ON,Caribbean,3.4
ON,Caribbean,3.6666666666666665
ON,Caribbean,3.0
ON,Caribbean,2.7142857142857144
ON,Caribbean,3.0
ON,Caribbean,4.0
ON,Caribbean,2.6
ON,Caribbean,4.0
ON,Caribbean,4.2
ON,Caribbean,4.4
ON,Caribbean,4.636363636363637
ON,Caribbean,2.75
ON,Caribbean,4.0
ON,Caribbean,3.1428571428571432
ON,Caribbean,3.75
ON,Caribbean,3.6666666666666665
ON,Caribbean,4.333333333333333
ON,Caribbean,1.25
ON,Caribbean,3.2857142857142856
ON,Caribbean,3.75
ON,Caribbean,3.2
ON,Caribbean,3.5
ON,Caribbean,3.6666666666666665
ON,Caribbean,3.6666666666666665
ON,Caribbean,4.375
ON,Caribbean,4.75
ON,Caribbean,3.25
ON,Caribbean,3.6666666666666665
ON,Caribbean,3.5
ON,Caribbean,4.333333333333333
ON,Caribbean,4.333333333333333
ON,Caribbean,4.285714285714286
ON,Caribbean,3.888888888888889
ON,Caribbean,3.8
ON,Caribbean,4.0
ON,Caribbean,4.0
ON,Caribbean,3.75
ON,Caribbean,4.333333333333333
ON,Caribbean,4.0
ON,Caribbean,3.6666666666666665
ON,Caribbean,3.0
ON,Caribbean,3.333333333333333
ON,Caribbean,3.75
ON,Chicken Wings,3.0172413793103448
ON,Chicken Wings,2.7777777777777777
ON,Chicken Wings,2.333333333333333
ON,Chicken Wings,4.448275862068964
ON,Chicken Wings,3.4174311926605503
ON,Chicken Wings,3.2222222222222223
ON,Chicken Wings,3.6
ON,Chicken Wings,3.3157894736842106
ON,Chicken Wings,3.0
ON,Chicken Wings,3.2857142857142856
ON,Chicken Wings,3.7931034482758617
ON,Chicken Wings,3.8372093023255816
ON,Chicken Wings,2.8666666666666667
ON,Chicken Wings,3.2686567164179103
ON,Chicken Wings,2.8846153846153846
ON,Chicken Wings,4.37037037037037
ON,Chicken Wings,4.234375
ON,Chicken Wings,3.165217391304348
ON,Chicken Wings,5.0
ON,Chicken Wings,3.4117647058823533
ON,Chicken Wings,1.3333333333333333
ON,Chicken Wings,3.0
ON,Chicken Wings,2.375
ON,Chicken Wings,3.36046511627907
ON,Chicken Wings,3.107692307692308
ON,Chicken Wings,3.2181818181818183
ON,Chicken Wings,3.1
ON,Chicken Wings,3.66
ON,Chicken Wings,2.9047619047619047
ON,Chicken Wings,2.272727272727273
ON,Chicken Wings,2.396551724137931
ON,Chicken Wings,3.611111111111111
ON,Chicken Wings,2.6666666666666665
ON,Chicken Wings,3.0
ON,Chicken Wings,3.111111111111111
ON,Chicken Wings,3.0769230769230766
ON,Chicken Wings,1.75
ON,Chicken Wings,2.555555555555556
ON,Chicken Wings,4.0
ON,Chicken Wings,2.851851851851852
ON,Chicken Wings,3.0
ON,Chicken Wings,1.375
ON,Chicken Wings,1.6785714285714286
ON,Chicken Wings,2.35
ON,Chicken Wings,3.483516483516484
ON,Chicken Wings,3.5263157894736836
ON,Chicken Wings,4.105263157894736
ON,Chicken Wings,2.6875
ON,Chicken Wings,2.4285714285714284
ON,Chicken Wings,2.0
ON,Chicken Wings,4.0
ON,Chicken Wings,3.2857142857142856
ON,Chicken Wings,4.2727272727272725
ON,Chicken Wings,2.5294117647058822
ON,Chicken Wings,1.5
ON,Chicken Wings,3.4482758620689653
ON,Chicken Wings,3.523809523809524
ON,Chicken Wings,2.0
ON,Chicken Wings,1.6666666666666667
ON,Chicken Wings,3.333333333333333
ON,Chicken Wings,3.655172413793104
ON,Chicken Wings,3.071428571428572
ON,Chicken Wings,2.6666666666666665
ON,Chicken Wings,2.2916666666666665
ON,Chicken Wings,3.0
ON,Chicken Wings,4.366666666666666
ON,Chicken Wings,2.4761904761904763
ON,Chicken Wings,3.2
ON,Chicken Wings,3.333333333333333
ON,Chicken Wings,2.363636363636364
ON,Chicken Wings,2.636363636363636
ON,Chicken Wings,3.7142857142857135
ON,Chicken Wings,2.625
ON,Chicken Wings,2.7777777777777777
ON,Chicken Wings,1.7777777777777777
ON,Chicken Wings,4.4
ON,Chicken Wings,3.8333333333333335
ON,Chicken Wings,3.2222222222222223
ON,Chicken Wings,2.571428571428572
ON,Chicken Wings,4.25
ON,Chicken Wings,2.4222222222222216
ON,Chicken Wings,3.75
ON,Chicken Wings,3.0
ON,Chicken Wings,4.1
ON,Chicken Wings,2.125
ON,Chicken Wings,1.0
ON,Chicken Wings,3.095238095238096
ON,Chicken Wings,3.0
ON,Chicken Wings,3.6666666666666665
ON,Chicken Wings,2.6
ON,Chicken Wings,2.2
ON,Chicken Wings,3.6666666666666665
ON,Chicken Wings,2.5384615384615383
ON,Chicken Wings,2.333333333333333
ON,Chicken Wings,4.15
ON,Chicken Wings,3.0789473684210527
ON,Chicken Wings,4.2
ON,Chicken Wings,3.0571428571428565
ON,Chicken Wings,1.0
ON,Chicken Wings,2.7142857142857144
ON,Chicken Wings,3.0
ON,Chicken Wings,2.6
ON,Chicken Wings,3.636363636363636
ON,Chicken Wings,4.0
ON,Chicken Wings,4.0
ON,Chicken Wings,2.0
ON,Chicken Wings,1.5
ON,Chicken Wings,2.4615384615384617
ON,Chicken Wings,1.5714285714285714
ON,Chicken Wings,3.888888888888889
ON,Chicken Wings,3.0
ON,Chicken Wings,2.5294117647058822
ON,Chicken Wings,4.0
ON,Chicken Wings,1.8235294117647056
ON,Chicken Wings,2.333333333333333
ON,Chicken Wings,2.6666666666666665
ON,Chicken Wings,2.1666666666666665
ON,Chicken Wings,4.75
ON,Chicken Wings,2.071428571428572
ON,Chicken Wings,3.2222222222222223
ON,Chicken Wings,2.25
ON,Chicken Wings,2.4285714285714284
ON,Chicken Wings,2.75
ON,Chicken Wings,3.75
ON,Chicken Wings,4.0
ON,Chicken Wings,2.6666666666666665
ON,Chicken Wings,2.6666666666666665
ON,Chicken Wings,2.333333333333333
ON,Chicken Wings,3.185185185185185
ON,Chicken Wings,1.75
ON,Chicken Wings,3.0
ON,Chicken Wings,4.590909090909091
ON,Chicken Wings,3.6666666666666665
ON,Chicken Wings,2.6666666666666665
ON,Chicken Wings,3.0
ON,Chicken Wings,4.0
ON,Chicken Wings,2.6
ON,Chicken Wings,2.833333333333333
ON,Chicken Wings,4.714285714285714
ON,Chicken Wings,2.4545454545454546
ON,Chicken Wings,1.1428571428571428
ON,Chicken Wings,2.2
ON,Chicken Wings,1.6666666666666667
ON,Chicken Wings,2.75
ON,Chicken Wings,4.1
ON,Chicken Wings,2.0
ON,Chicken Wings,2.6
ON,Chicken Wings,4.125
ON,Chicken Wings,2.1111111111111107
ON,Chicken Wings,2.0
ON,Chicken Wings,2.0
ON,Chicken Wings,4.076923076923077
ON,Chicken Wings,3.75
ON,Chicken Wings,1.3333333333333333
ON,Chicken Wings,2.4444444444444446
ON,Chicken Wings,2.125
ON,Chicken Wings,2.333333333333333
ON,Chicken Wings,2.5
ON,Chicken Wings,1.8571428571428568
ON,Chicken Wings,3.0
ON,Chicken Wings,2.571428571428572
ON,Chicken Wings,3.625
ON,Chicken Wings,2.625
ON,Chicken Wings,3.625
ON,Chicken Wings,1.0
ON,Chicken Wings,2.5
ON,Chicken Wings,3.75
ON,Chicken Wings,3.2857142857142856
ON,Chicken Wings,3.25
ON,Chicken Wings,2.333333333333333
ON,Chicken Wings,3.0
ON,Chicken Wings,4.333333333333333
ON,Chicken Wings,3.5
ON,Chicken Wings,1.625
ON,Chicken Wings,2.333333333333333
ON,Chicken Wings,2.75
ON,Chicken Wings,2.6666666666666665
ON,Chicken Wings,2.2857142857142856
ON,Chicken Wings,1.875
ON,Chicken Wings,2.333333333333333
ON,Chicken Wings,2.75
ON,Chicken Wings,1.0
ON,Chicken Wings,2.75
ON,Chicken Wings,2.6666666666666665
ON,Chicken Wings,2.0
ON,Chicken Wings,3.333333333333333
ON,Chicken Wings,1.0
ON,Chinese,3.7142857142857135
ON,Chinese,3.6794871794871793
ON,Chinese,2.7411764705882358
ON,Chinese,3.5
ON,Chinese,3.4918032786885247
ON,Chinese,3.765957446808511
ON,Chinese,3.4952380952380957
ON,Chinese,3.4651162790697674
ON,Chinese,3.1
ON,Chinese,3.6807909604519775
ON,Chinese,3.8135593220338975
ON,Chinese,3.5057034220532324
ON,Chinese,3.6458333333333335
ON,Chinese,3.5806451612903225
ON,Chinese,3.0923076923076924
ON,Chinese,3.066666666666667
ON,Chinese,3.647058823529412
ON,Chinese,3.512953367875648
ON,Chinese,2.263157894736842
ON,Chinese,3.0
ON,Chinese,3.5843373493975905
ON,Chinese,2.7058823529411766
ON,Chinese,3.2337662337662336
ON,Chinese,2.7857142857142856
ON,Chinese,3.2808988764044944
ON,Chinese,3.022727272727273
ON,Chinese,2.9714285714285715
ON,Chinese,3.6428571428571432
ON,Chinese,3.4821428571428568
ON,Chinese,3.449612403100775
ON,Chinese,3.135135135135135
ON,Chinese,2.5384615384615383
ON,Chinese,3.1929824561403515
ON,Chinese,3.317073170731707
ON,Chinese,3.0789473684210527
ON,Chinese,4.235807860262009
ON,Chinese,4.04
ON,Chinese,3.5454545454545454
ON,Chinese,3.36231884057971
ON,Chinese,3.4255319148936163
ON,Chinese,3.2761904761904757
ON,Chinese,3.9384615384615382
ON,Chinese,3.2906976744186047
ON,Chinese,3.59375
ON,Chinese,4.182033096926713
ON,Chinese,2.2916666666666665
ON,Chinese,3.5
ON,Chinese,3.8367346938775517
ON,Chinese,3.125
ON,Chinese,2.978947368421053
ON,Chinese,2.431372549019608
ON,Chinese,3.75
ON,Chinese,3.2238805970149254
ON,Chinese,3.2796610169491527
ON,Chinese,3.8142857142857145
ON,Chinese,3.6071428571428568
ON,Chinese,3.815533980582525
ON,Chinese,4.181818181818182
ON,Chinese,2.85
ON,Chinese,2.4385964912280698
ON,Chinese,3.7320261437908497
ON,Chinese,3.0
ON,Chinese,2.9473684210526314
ON,Chinese,3.76271186440678
ON,Chinese,3.2025316455696204
ON,Chinese,3.325
ON,Chinese,3.5
ON,Chinese,3.065573770491804
ON,Chinese,2.4024390243902443
ON,Chinese,2.6607142857142856
ON,Chinese,2.8181818181818183
ON,Chinese,3.4390243902439024
ON,Chinese,2.9
ON,Chinese,3.2794117647058822
ON,Chinese,3.6346153846153846
ON,Chinese,3.615384615384616
ON,Chinese,3.6142857142857134
ON,Chinese,4.083333333333333
ON,Chinese,3.90625
ON,Chinese,3.0769230769230766
ON,Chinese,3.7064220183486234
ON,Chinese,3.58974358974359
ON,Chinese,3.309859154929577
ON,Chinese,3.2989690721649483
ON,Chinese,4.126315789473685
ON,Chinese,3.704081632653061
ON,Chinese,2.5625
ON,Chinese,3.0431034482758617
ON,Chinese,2.978947368421053
ON,Chinese,2.636363636363636
ON,Chinese,4.0
ON,Chinese,3.114503816793893
ON,Chinese,3.0294117647058822
ON,Chinese,4.0
ON,Chinese,3.75
ON,Chinese,3.333333333333333
ON,Chinese,3.565714285714286
ON,Chinese,3.254237288135593
ON,Chinese,4.142857142857143
ON,Chinese,3.6071428571428568
ON,Chinese,3.2625899280575537
ON,Chinese,4.666666666666667
ON,Chinese,2.7090909090909094
ON,Chinese,2.1666666666666665
ON,Chinese,3.4242424242424243
ON,Chinese,3.263157894736842
ON,Chinese,3.305555555555556
ON,Chinese,3.4125
ON,Chinese,2.9727272727272727
ON,Chinese,3.72972972972973
ON,Chinese,3.4245283018867925
ON,Chinese,3.827586206896552
ON,Chinese,3.0
ON,Chinese,3.560606060606061
ON,Chinese,3.5121951219512195
ON,Chinese,3.792857142857143
ON,Chinese,3.236220472440945
ON,Chinese,3.2954545454545454
ON,Chinese,3.4473684210526314
ON,Chinese,4.384057971014493
ON,Chinese,2.7906976744186047
ON,Chinese,2.6
ON,Chinese,1.2105263157894737
ON,Chinese,2.4285714285714284
ON,Chinese,3.5531914893617023
ON,Chinese,3.941176470588236
ON,Chinese,3.8461538461538463
ON,Chinese,3.870967741935484
ON,Chinese,3.636363636363636
ON,Chinese,3.3515625
ON,Chinese,4.0
ON,Chinese,3.842105263157895
ON,Chinese,3.6701030927835046
ON,Chinese,2.5
ON,Chinese,3.5873015873015874
ON,Chinese,3.3865546218487395
ON,Chinese,4.076923076923077
ON,Chinese,3.0190476190476185
ON,Chinese,2.810344827586207
ON,Chinese,2.625
ON,Chinese,3.185185185185185
ON,Chinese,3.2142857142857144
ON,Chinese,3.0
ON,Chinese,3.1327433628318584
ON,Chinese,3.1666666666666665
ON,Chinese,3.3076923076923075
ON,Chinese,3.6190476190476186
ON,Chinese,4.0
ON,Chinese,3.5510204081632653
ON,Chinese,2.8088235294117645
ON,Chinese,3.346938775510204
ON,Chinese,3.564971751412429
ON,Chinese,4.1914893617021285
ON,Chinese,4.0
ON,Chinese,3.875
ON,Chinese,3.788732394366197
ON,Chinese,3.08
ON,Chinese,3.540983606557377
ON,Chinese,2.75
ON,Chinese,3.292929292929293
ON,Chinese,3.0240963855421685
ON,Chinese,1.9285714285714288
ON,Chinese,3.375
ON,Chinese,3.4814814814814814
ON,Chinese,3.4090909090909087
ON,Chinese,3.6666666666666665
ON,Chinese,3.6875
ON,Chinese,3.2054794520547945
ON,Chinese,3.5
ON,Chinese,3.6927710843373496
ON,Chinese,3.875
ON,Chinese,2.921052631578948
ON,Chinese,3.625
ON,Chinese,3.575
ON,Chinese,3.0769230769230766
ON,Chinese,3.4285714285714284
ON,Chinese,2.933333333333333
ON,Chinese,3.283333333333333
ON,Chinese,3.5961538461538463
ON,Chinese,2.727272727272727
ON,Chinese,3.85
ON,Chinese,3.8061224489795915
ON,Chinese,3.2
ON,Chinese,1.0
ON,Chinese,3.4
ON,Chinese,4.181818181818182
ON,Chinese,3.1012658227848102
ON,Chinese,4.117647058823529
ON,Chinese,3.4285714285714284
ON,Chinese,3.1666666666666665
ON,Chinese,2.8181818181818183
ON,Chinese,3.965116279069768
ON,Chinese,3.91025641025641
ON,Chinese,3.5792880258899675
ON,Chinese,3.108695652173913
ON,Chinese,4.285714285714286
ON,Chinese,2.95
ON,Chinese,3.66
ON,Chinese,4.0
ON,Chinese,4.0
ON,Chinese,3.4568965517241383
ON,Chinese,3.910958904109589
ON,Chinese,3.9
ON,Chinese,3.2
ON,Chinese,3.2156862745098036
ON,Chinese,3.6
ON,Chinese,3.4838709677419355
ON,Chinese,3.0126582278481013
ON,Chinese,3.069767441860465
ON,Chinese,3.0
ON,Chinese,2.9259259259259265
ON,Chinese,2.4285714285714284
ON,Chinese,3.9069767441860463
ON,Chinese,2.5
ON,Chinese,3.4418604651162785
ON,Chinese,3.613636363636364
ON,Chinese,3.941176470588236
ON,Chinese,2.769230769230769
ON,Chinese,3.4285714285714284
ON,Chinese,3.9736842105263164
ON,Chinese,3.7857142857142856
ON,Chinese,3.2105263157894735
ON,Chinese,3.2352941176470584
ON,Chinese,2.8428571428571434
ON,Chinese,3.59493670886076
ON,Chinese,2.8181818181818183
ON,Chinese,2.65
ON,Chinese,4.151515151515151
ON,Chinese,3.0731707317073167
ON,Chinese,2.7962962962962963
ON,Chinese,3.3298969072164954
ON,Chinese,3.955223880597015
ON,Chinese,3.4137931034482767
ON,Chinese,3.1818181818181817
ON,Chinese,3.2068965517241383
ON,Chinese,3.2222222222222223
ON,Chinese,2.827586206896552
ON,Chinese,3.3559322033898304
ON,Chinese,3.6538461538461537
ON,Chinese,3.227272727272727
ON,Chinese,3.947368421052632
ON,Chinese,3.2857142857142856
ON,Chinese,3.1538461538461537
ON,Chinese,2.80327868852459
ON,Chinese,3.7
ON,Chinese,2.7931034482758617
ON,Chinese,3.0
ON,Chinese,3.571428571428572
ON,Chinese,2.7333333333333334
ON,Chinese,3.8333333333333335
ON,Chinese,3.26530612244898
ON,Chinese,3.0
ON,Chinese,3.295081967213114
ON,Chinese,2.8571428571428568
ON,Chinese,2.6666666666666665
ON,Chinese,2.5
ON,Chinese,2.4444444444444446
ON,Chinese,3.169811320754717
ON,Chinese,2.1
ON,Chinese,3.3076923076923075
ON,Chinese,1.3076923076923077
ON,Chinese,2.2
ON,Chinese,3.5842696629213484
ON,Chinese,3.25
ON,Chinese,2.6865671641791047
ON,Chinese,3.111111111111111
ON,Chinese,3.25
ON,Chinese,4.166666666666667
ON,Chinese,3.2894736842105265
ON,Chinese,3.6
ON,Chinese,2.9375
ON,Chinese,2.0
ON,Chinese,3.0
ON,Chinese,3.5
ON,Chinese,3.2692307692307687
ON,Chinese,2.333333333333333
ON,Chinese,3.203703703703704
ON,Chinese,4.0
ON,Chinese,3.7708333333333335
ON,Chinese,3.2352941176470584
ON,Chinese,2.4444444444444446
ON,Chinese,3.333333333333333
ON,Chinese,2.7777777777777777
ON,Chinese,3.0
ON,Chinese,3.6666666666666665
ON,Chinese,2.2222222222222223
ON,Chinese,2.833333333333333
ON,Chinese,3.391891891891892
ON,Chinese,3.9
ON,Chinese,3.3125
ON,Chinese,3.6428571428571432
ON,Chinese,2.6111111111111107
ON,Chinese,2.888888888888889
ON,Chinese,2.8461538461538463
ON,Chinese,2.977272727272727
ON,Chinese,1.6
ON,Chinese,3.2352941176470584
ON,Chinese,3.1666666666666665
ON,Chinese,3.0
ON,Chinese,3.3529411764705883
ON,Chinese,3.375
ON,Chinese,3.4705882352941178
ON,Chinese,3.5
ON,Chinese,3.84
ON,Chinese,2.5384615384615383
ON,Chinese,3.117647058823529
ON,Chinese,2.0526315789473686
ON,Chinese,3.3571428571428568
ON,Chinese,3.2777777777777777
ON,Chinese,3.5454545454545454
ON,Chinese,3.3703703703703702
ON,Chinese,3.1666666666666665
ON,Chinese,3.4901960784313726
ON,Chinese,3.347826086956522
ON,Chinese,3.147058823529412
ON,Chinese,2.5
ON,Chinese,2.8461538461538463
ON,Chinese,2.642857142857143
ON,Chinese,2.8571428571428568
ON,Chinese,2.0508474576271185
ON,Chinese,3.5625
ON,Chinese,2.5
ON,Chinese,2.9230769230769234
ON,Chinese,4.333333333333333
ON,Chinese,3.5625
ON,Chinese,3.767295597484277
ON,Chinese,3.2857142857142856
ON,Chinese,3.515151515151515
ON,Chinese,3.555555555555556
ON,Chinese,1.9666666666666663
ON,Chinese,4.333333333333333
ON,Chinese,3.615384615384616
ON,Chinese,3.6428571428571432
ON,Chinese,3.5454545454545454
ON,Chinese,3.611111111111111
ON,Chinese,3.5
ON,Chinese,3.1379310344827585
ON,Chinese,3.333333333333333
ON,Chinese,3.1621621621621623
ON,Chinese,1.8888888888888888
ON,Chinese,3.1818181818181817
ON,Chinese,3.5517241379310347
ON,Chinese,3.1538461538461537
ON,Chinese,3.0192307692307687
ON,Chinese,2.6153846153846154
ON,Chinese,3.4
ON,Chinese,3.0
ON,Chinese,3.3235294117647056
ON,Chinese,2.833333333333333
ON,Chinese,3.0882352941176467
ON,Chinese,2.6666666666666665
ON,Chinese,3.0
ON,Chinese,3.8333333333333335
ON,Chinese,3.703296703296704
ON,Chinese,3.75
ON,Chinese,3.1818181818181817
ON,Chinese,2.555555555555556
ON,Chinese,3.611111111111111
ON,Chinese,1.3846153846153846
ON,Chinese,3.2692307692307687
ON,Chinese,2.804878048780488
ON,Chinese,3.571428571428572
ON,Chinese,3.6
ON,Chinese,2.84
ON,Chinese,1.6666666666666667
ON,Chinese,3.2
ON,Chinese,4.2727272727272725
ON,Chinese,2.25
ON,Chinese,2.673469387755102
ON,Chinese,3.0909090909090913
ON,Chinese,2.4
ON,Chinese,3.0
ON,Chinese,3.111111111111111
ON,Chinese,4.0
ON,Chinese,3.3239436619718314
ON,Chinese,2.0
ON,Chinese,3.9
ON,Chinese,2.9166666666666665
ON,Chinese,2.6
ON,Chinese,3.0
ON,Chinese,3.1666666666666665
ON,Chinese,3.5
ON,Chinese,3.678571428571429
ON,Chinese,4.0588235294117645
ON,Chinese,3.375
ON,Chinese,3.6666666666666665
ON,Chinese,2.6341463414634148
ON,Chinese,2.1666666666666665
ON,Chinese,3.395833333333333
ON,Chinese,3.1428571428571432
ON,Chinese,2.8
ON,Chinese,3.333333333333333
ON,Chinese,3.0
ON,Chinese,1.8888888888888888
ON,Chinese,2.5294117647058822
ON,Chinese,3.875
ON,Chinese,3.492063492063492
ON,Chinese,3.804347826086957
ON,Chinese,1.8461538461538465
ON,Chinese,4.5
ON,Chinese,3.571428571428572
ON,Chinese,3.083333333333333
ON,Chinese,4.1891891891891895
ON,Chinese,2.0
ON,Chinese,3.0
ON,Chinese,3.611111111111111
ON,Chinese,2.636363636363636
ON,Chinese,2.75
ON,Chinese,3.0
ON,Chinese,3.7
ON,Chinese,2.6779661016949152
ON,Chinese,4.1
ON,Chinese,3.0
ON,Chinese,3.0
ON,Chinese,2.357142857142857
ON,Chinese,1.5
ON,Chinese,3.04
ON,Chinese,3.388888888888889
ON,Chinese,3.333333333333333
ON,Chinese,3.2962962962962963
ON,Chinese,2.8947368421052637
ON,Chinese,3.185185185185185
ON,Chinese,3.2222222222222223
ON,Chinese,3.2967032967032965
ON,Chinese,2.0
ON,Chinese,2.72
ON,Chinese,3.48
ON,Chinese,2.8571428571428568
ON,Chinese,3.8
ON,Chinese,3.522727272727273
ON,Chinese,3.15
ON,Chinese,3.1785714285714284
ON,Chinese,2.88
ON,Chinese,2.5
ON,Chinese,1.2857142857142858
ON,Chinese,3.071428571428572
ON,Chinese,3.2857142857142856
ON,Chinese,2.484848484848485
ON,Chinese,3.592592592592593
ON,Chinese,3.7142857142857135
ON,Chinese,3.088888888888889
ON,Chinese,3.631578947368421
ON,Chinese,3.6666666666666665
ON,Chinese,3.6944444444444446
ON,Chinese,3.7857142857142856
ON,Chinese,4.3589743589743595
ON,Chinese,1.9523809523809523
ON,Chinese,2.8181818181818183
ON,Chinese,4.222222222222221
ON,Chinese,2.888888888888889
ON,Chinese,1.6666666666666667
ON,Chinese,2.333333333333333
ON,Chinese,3.3846153846153846
ON,Chinese,3.117647058823529
ON,Chinese,4.428571428571429
ON,Chinese,3.4285714285714284
ON,Chinese,4.125
ON,Chinese,3.8615384615384616
ON,Chinese,3.4285714285714284
ON,Chinese,3.2
ON,Chinese,3.333333333333333
ON,Chinese,3.2222222222222223
ON,Chinese,4.25
ON,Chinese,3.807692307692308
ON,Chinese,4.428571428571429
ON,Chinese,2.5454545454545454
ON,Chinese,3.5294117647058822
ON,Chinese,4.333333333333333
ON,Chinese,2.833333333333333
ON,Chinese,2.333333333333333
ON,Chinese,4.428571428571429
ON,Chinese,3.333333333333333
ON,Chinese,2.8260869565217392
ON,Chinese,2.2857142857142856
ON,Chinese,2.6666666666666665
ON,Chinese,3.555555555555556
ON,Chinese,2.833333333333333
ON,Chinese,3.7142857142857135
ON,Chinese,3.73469387755102
ON,Chinese,4.142857142857143
ON,Chinese,3.571428571428572
ON,Chinese,3.6
ON,Chinese,3.5853658536585367
ON,Chinese,2.9459459459459465
ON,Chinese,3.375
ON,Chinese,2.9354838709677415
ON,Chinese,3.755102040816327
ON,Chinese,3.0
ON,Chinese,2.333333333333333
ON,Chinese,3.571428571428572
ON,Chinese,3.2142857142857144
ON,Chinese,4.0
ON,Chinese,3.6
ON,Chinese,3.4615384615384617
ON,Chinese,3.4782608695652173
ON,Chinese,3.397590361445783
ON,Chinese,1.6
ON,Chinese,3.04
ON,Chinese,3.1818181818181817
ON,Chinese,3.739130434782609
ON,Chinese,2.7142857142857144
ON,Chinese,3.5405405405405403
ON,Chinese,3.0
ON,Chinese,2.76
ON,Chinese,5.0
ON,Chinese,4.0
ON,Chinese,3.3846153846153846
ON,Chinese,3.4285714285714284
ON,Chinese,4.214285714285714
ON,Chinese,3.2
ON,Chinese,3.055555555555556
ON,Chinese,3.363636363636364
ON,Chinese,2.8
ON,Chinese,3.3783783783783785
ON,Chinese,2.75
ON,Chinese,3.875
ON,Chinese,4.0
ON,Chinese,2.625
ON,Chinese,3.555555555555556
ON,Chinese,1.4666666666666666
ON,Chinese,3.0882352941176467
ON,Chinese,3.25
ON,Chinese,3.741935483870968
ON,Chinese,3.2307692307692313
ON,Chinese,3.8333333333333335
ON,Chinese,4.038461538461538
ON,Chinese,4.222222222222221
ON,Chinese,4.333333333333333
ON,Chinese,4.0
ON,Chinese,3.0
ON,Chinese,2.4166666666666665
ON,Chinese,3.333333333333333
ON,Chinese,3.333333333333333
ON,Chinese,4.666666666666667
ON,Chinese,4.466666666666667
ON,Chinese,3.2142857142857144
ON,Chinese,3.5178571428571432
ON,Chinese,3.0
ON,Chinese,2.721311475409836
ON,Chinese,3.4375
ON,Chinese,2.5
ON,Chinese,3.2857142857142856
ON,Chinese,2.6666666666666665
ON,Chinese,2.7142857142857144
ON,Chinese,3.0
ON,Chinese,3.655172413793104
ON,Chinese,2.2857142857142856
ON,Chinese,3.4545454545454546
ON,Chinese,3.4736842105263164
ON,Chinese,3.4285714285714284
ON,Chinese,3.0
ON,Chinese,2.2857142857142856
ON,Chinese,3.25
ON,Chinese,3.0
ON,Chinese,1.8571428571428568
ON,Chinese,2.6666666666666665
ON,Chinese,3.8571428571428568
ON,Chinese,2.739130434782609
ON,Chinese,3.75
ON,Chinese,4.0
ON,Chinese,3.6666666666666665
ON,Chinese,3.121212121212121
ON,Chinese,3.523809523809524
ON,Chinese,3.0
ON,Chinese,4.333333333333333
ON,Chinese,4.307692307692308
ON,Chinese,2.25
ON,Chinese,3.333333333333333
ON,Chinese,3.8181818181818175
ON,Chinese,2.764705882352941
ON,Chinese,2.625
ON,Chinese,3.5
ON,Chinese,2.142857142857143
ON,Chinese,2.75
ON,Chinese,1.0
ON,Chinese,3.8333333333333335
ON,Chinese,2.75
ON,Chinese,2.5
ON,Chinese,3.333333333333333
ON,Chinese,3.0
ON,Chinese,3.0
ON,Chinese,3.6666666666666665
ON,Chinese,3.555555555555556
ON,Chinese,3.25
ON,Chinese,2.571428571428572
ON,Chinese,3.571428571428572
ON,Chinese,2.609756097560976
ON,Chinese,2.333333333333333
ON,Chinese,3.0
ON,Chinese,4.0
ON,Chinese,3.4
ON,Chinese,3.555555555555556
ON,Chinese,3.647058823529412
ON,Chinese,3.25
ON,Chinese,3.25
ON,Chinese,1.0
ON,Chinese,3.25
ON,Chinese,3.5263157894736836
