,business_id,state,category,recal_stars
222216,k8YGNHv-wxy37aX6bWJD9g,ON,Chinese,2.75
222220,mrwpkN8k5Q-X7J5mGQ0NtQ,ON,American (Traditional),4.0
222226,Gb0aWCdd39TmImy2ZTlwUw,ON,Sandwiches,3.5
222236,__pTR2Zcmofr_1FpAaQZhA,ON,Middle Eastern,3.7647058823529416
222253,UmzMxhZpmhI4aD71KJM6Sg,AZ,Mexican,2.5384615384615383
222266,tK-PQOhZo94fonbQVXaOSg,AZ,Chinese,4.363636363636363
222277,ZYu7RwqxTpmPKTsebfXLAA,OH,Salad,3.0
222279,sm0stXMEmnR4fjAAVbCYtw,AZ,Burgers,4.45
222299,pHpOuNf02eMyhdCnvMQGhg,PA,Italian,2.2
222309,nl2nsBi9U3sW1R34nF0s0Q,NV,Breakfast & Brunch,4.666666666666667
222315,egLgkvwupLaUXhwnWnvp7A,NC,Italian,4.333333333333333
222324,ap58HeA23IDv9KYk8evFXA,NC,American (Traditional),3.1428571428571432
222331,H1ZlF8EkvE5PW_-1BP0nTg,NV,Breakfast & Brunch,4.75
222335,K1WGxpKx1OoI0N1I6LRsyA,NV,American (Traditional),2.0
222337,jsOGd-P1BfoUY40yY5l59A,NV,Japanese,4.333333333333333
222340,IsVtFDJgNzBdTce2xSOmwQ,NV,Fast Food,3.0
222341,862VnRc1IJXoh_CmeIitCw,NV,Fast Food,2.6
222346,Tcpyt6DynUBE0KjY0mMM-w,AZ,Delis,5.0
222348,suVeJNfzhTNwBYcngUHZjw,NC,Japanese,3.0
222350,8naMr4xOmJAkIrSGjy9IPg,ON,Diners,4.5
222352,8wpfZ3zJJ8LKO-z6C8hX-A,ON,Sandwiches,3.0
222353,x6yTHDB9q8F1XGhljocCTQ,ON,Breakfast & Brunch,1.0
222354,zgtgMlvFk5Ilrs1yj78tdA,NC,Sandwiches,2.25
222358,tkQyffM9YCGBTnyl7Rxo5A,NC,Italian,3.333333333333333
222361,c_GeUPI0qjilmWp8QNK-oQ,NC,Cafes,3.75
222369,-RIWE3MU3GCHM5KIW7PLww,AZ,Italian,3.333333333333333
222375,gUR2pWQKLPgMEm_R_aI_aw,OH,American (New),2.9375
222391,yhT2iTPtvQttZxYS9cNF0A,PA,Chicken Wings,3.2
222396,luI3vBj9ciPBWT2bQ7dXXg,AZ,Fast Food,2.8571428571428568
222403,kUuJ8TDXWz8J2Tnz2sqtuA,AZ,Burgers,3.6666666666666665
222415,xRC2O1i4xQMqqrkKSn7uRw,OH,Seafood,4.5
222417,DuI8BlpnRRwsmmVMt7Yiww,AZ,Sandwiches,4.333333333333333
222423,s8sAe29mA8q1eQwdC1qAKw,WI,Burgers,1.0
222424,RXt8vnnEmTfykvfDaeyhBA,ON,Breakfast & Brunch,3.0
222427,dRib7YK9Mtqgvfqsf-PKrw,NC,Pizza,4.571428571428571
222434,WngnIN7vi2KYo4doqK51zA,OH,Breakfast & Brunch,4.0
222436,jj7zJSRfS3lb49zQ94ysGg,AZ,Mediterranean,4.2727272727272725
222447,H-B_JoResY4PyXND1_DQfg,PA,Mexican,3.7307692307692313
222473,i_1ORltzRXvf9H2rvfS-Ag,PA,Mediterranean,4.166666666666667
222479,xKbcJNaFoLziKm2JyfzfpA,PA,American (Traditional),3.333333333333333
222482,NOa2huwFeKWz2TP-sjhZhA,AZ,Mexican,2.5
222486,GuiGKSh3_Z-V8L79McM5Ow,ON,Canadian (New),4.0
222492,klQnFvxN7stIgYAvRylY0Q,NC,Chinese,1.9090909090909087
222503,2WQA66suU2rsHm4PRjt1_Q,SC,American (Traditional),1.6666666666666667
222506,bHWUajFY-fHtNXTRnXh1TA,NC,Fast Food,3.0
222507,dU2a2KtObGhcqzEqBL0Mig,PA,Thai,3.6
222517,BaTnvy34SJ7lgoRrgGLemw,QC,Korean,1.0
222518,kjQGl-ZpXQWPx4GcuFvHjg,ON,Salad,5.0
222519,KaO8WM7MIv2c7vaOOXlVJQ,NC,American (Traditional),3.888888888888889
222528,nGjqCFbLPeBJe55Mx-nIEw,NV,Mexican,4.25
222532,vFfU79z5a5jQaQA_ka2ftA,NV,American (New),4.5625
222548,W1Yr6c2XDx_RBjb6WsV-aQ,NV,Cafes,4.0
222571,2aLyQgYUNQDc33U0ZxTT3A,AZ,Fast Food,2.5
222581,3HAPJH0Qoi8Ix6M9rUMfjg,ON,Indian,3.6666666666666665
222584,LBUkK4EZ7h_dQggzJqZwZA,OH,American (Traditional),3.8571428571428568
222591,PM2u75n_bJA_hvWcvko_tA,AZ,Fast Food,3.5
222593,UhSMiTT66glIIoiL9UI-fA,AZ,American (New),4.5
222595,f0pIB6KkSRxc1mxPG70ACQ,AZ,Pizza,3.25
222603,jx1_B9TbxKiwbWkQ_ZOnrw,AZ,Sandwiches,3.75
222607,lv8UKx6WzqCAdIakvFZNPQ,AZ,Greek,4.5
222609,sVHAdRWYLXlnsNw2TsdwxQ,AZ,Salad,3.1666666666666665
222615,XAOOeEtTOlyRKdeX8cmAsQ,NV,Salad,4.166666666666667
222621,fzL7sTgCYhoSIUpcQ7mrBA,PA,Barbeque,3.75
222625,mRKmp_d7y_QaY_KBmJCTNA,AZ,Vietnamese,3.84
222650,Pb7Y3PeIq__NQk_uSgG6Vg,AZ,Italian,3.0
222656,cOinUcaLy9bZyvnTWub96Q,NV,Sandwiches,5.0
222658,Ijdoi6pDMK3Burw3TtAOZg,NV,Chicken Wings,1.4
222663,-HO8ejDGgvj_Guw3R6lH1g,AZ,Chicken Wings,5.0
222665,POzMNUmUWFNDinWrspiBEA,AZ,Italian,2.833333333333333
222671,P034NqfS_1sf-pC51170Kg,PA,Italian,4.166666666666667
222677,mfcPR3V14i-GgkLlVtnNfw,ON,Salad,4.153846153846153
222690,Tv8uaK1ymZES4vjSpr1unQ,ON,Vegetarian,3.333333333333333
222696,5lVrzwXAgnbOlczfdWpgJA,NC,Latin American,4.75
222700,_GxLAJO1TgU7UKY9cMad9Q,NC,Seafood,2.25
222708,-dIguFQ4Q7pFV55JtzN48g,AZ,Cafes,3.0
222715,i0YtT1DXt3hbZUCw6z0Pjw,AZ,Barbeque,3.571428571428572
222722,cjoDufPFhYZtlvuTG4Ewig,AZ,Japanese,3.6666666666666665
222734,2PS9kBbuJcmBhcNp-D62uA,NV,Asian Fusion,4.823529411764706
222751,1bALsE6aZE23mGV2WPxN_g,NV,Sandwiches,4.461538461538462
222764,qAz6G72Xnrgxnep6mKUnWg,NV,Burgers,2.1111111111111107
222773,KB9ojpV8g5G1hHS6ec4eHg,NV,Pizza,3.571428571428572
222780,qGtagj4xXNrF9rIEkiihTw,ON,Thai,4.8
222785,Vnt7TqRmsVTe1U8x558wyA,ON,Sandwiches,4.857142857142857
222792,rloarAwOAiQWss9kdl41nQ,PA,Chinese,4.333333333333333
222795,Fj0zObYm5McHcbtE6MSU0A,NV,Chinese,3.7777777777777777
222804,lIcwIrUQ6KhYVptTQwapqQ,AZ,American (New),4.0
222805,aMQ9eniSKkEkL0id93Y9cw,OH,Pizza,4.666666666666667
222808,88yIboxl9p7sPy9ifh_s4A,AZ,Fast Food,4.5
222810,1QwX7Cgkm6KnlcGNDTh6EQ,ON,Steakhouses,3.2
222820,xMAmUPdDgYGWf6oNTLF3tw,AZ,Burgers,3.8
222830,NH8_LT1za4P88s6GG4hHng,ON,Pizza,3.5
222832,FWlvgWQVsPrd8dFp6oBbsQ,AZ,Fast Food,1.0
222834,QcV8KIPKbGRnWQPql55bKQ,AZ,Pizza,2.8571428571428568
222848,XxDjuiNzGxBiTasXOEx13g,ON,Sushi Bars,2.230769230769231
222861,u71djaZjecGVU1MqMevQ4g,ON,Italian,4.1
222871,wimxqg3i1WMySgI7nrqf6A,OH,American (Traditional),3.772727272727273
222893,HUMTJtPm5szkWZE-T24K7g,ON,Vietnamese,3.1666666666666665
222899,ZwV28fE5wjdZ5voFMsn80Q,QC,Middle Eastern,3.0
222901,LP4zPEwL3lxYfJ2sePRMog,NC,Sandwiches,3.5
222905,02ooNKJDjsE50KfmL0Rqdw,AZ,Chicken Wings,1.0
222906,lw5O3g9hl41l9fKLkmvJGA,AZ,American (Traditional),3.25
222910,1zJdyb0mqvNhE-3xaaHwIA,AZ,Japanese,3.6666666666666665
222913,sR8AnN3Exc3VJ6Ax3MNT5Q,WI,Italian,2.25
222917,JvCSGmN8gS-kNh9xLgLC1Q,WI,Sandwiches,5.0
222918,nB0SDknanRBT0b9HDqJv8g,AZ,Fast Food,2.0
222924,l3EkLGreTXChG0TQHyo2ow,NV,Burgers,4.0
222925,w5-llUi5t59YZRI_dOSi0w,ON,Canadian (New),4.0
222936,M-TksVBC08cbIQmIhaQsWw,ON,Seafood,4.333333333333333
222948,WtA9dDDIMz-QESDSRnOYkw,ON,Vietnamese,1.0
222950,mjTmGk-ETEdOX4CVNz1Gxw,ON,Delis,4.0
222952,2wrzJrML4I00e-11UiV4iQ,ON,Japanese,3.3529411764705883
222969,iDT6FpWCjJXSHUMFg94UEw,ON,Vietnamese,3.1666666666666665
222975,2t-a8qkgoRiiohThDVjfNw,ON,Asian Fusion,3.5263157894736836
223013,8IqVdS0q-JpzZc1-it4lRg,ON,American (Traditional),5.0
223014,h1l5MNEqgpM_KLiOBLCqoA,NC,Sandwiches,3.6666666666666665
223023,mt3XvATaDYvfMyFOalHavw,ON,Japanese,3.5
223029,Fbycyr3KEjDQ4wO9AStmvQ,PA,American (New),3.4166666666666665
223041,86Nva-2rMDMTEtjUZx5toQ,OH,Fast Food,4.0
223042,kkXTjzgAOL93TFtz9waTPw,AZ,Pizza,2.75
223046,LuRAwImeEQh1HUdMUTrBbQ,OH,Breakfast & Brunch,4.333333333333333
223049,WTZj0hHhwq2GaqsLMXQWhw,OH,American (Traditional),2.5
223051,MJHSWSh9Ixusz8t_VdL3qA,OH,Italian,4.125
223059,dHgbL5EAEawIcqk6aXe2Ow,PA,Italian,2.8571428571428568
223066,fUzIKW2E5oLgXY4LzruPeQ,NC,Sushi Bars,3.375
223074,m8vYdMqANt1fKA0N9zKrkQ,NV,American (Traditional),2.0
223078,YNut5B1o3FDtcdzwf9F_bw,NC,Indian,2.0
223079,nlwomMElt7sDwF_njfEEIw,AZ,Sushi Bars,3.0
223089,K8Y6VomlTyMBZP-lEfI6qQ,AZ,Cafes,3.75
223093,aKsM_Dt1Rpg9zRGdHzTnIw,AZ,Italian,4.5
223095,km-AyFIDjsg0_7uabSqClg,AZ,Vietnamese,4.0
223100,09psTuUYhUMA2ZRzQlm30Q,AZ,Burgers,3.0
223110,1gRWCpwBh1pL5ByiAo8T1A,AZ,Fast Food,3.1666666666666665
223122,6GJ9K4HadzMBZG4WY_P9bw,IL,Barbeque,3.5
223124,dj4UB_e5xYF3IMQucIIYsQ,QC,Italian,2.333333333333333
223127,Oqqnw0Rz77sMDPHS_eN2aA,NV,Sandwiches,4.222222222222221
223136,1nM-ES-xVqL0yQGTCwtd-Q,NV,Thai,3.6666666666666665
223142,0wUBRqU95D8URo5Ws4r5Qg,OH,American (New),2.333333333333333
223145,qi3JiaD6bzjsE22HFIrpng,NV,Pizza,2.769230769230769
223158,qvBkj8tcLwv2QMF9jhH12A,AZ,Bakeries,3.4782608695652173
223181,MLwVTDhM2DOESvKGcfKCsg,WI,Chinese,4.083333333333333
223193,jZVqBJhpmBwUKsfAEnvjcQ,AZ,Sandwiches,3.8
223198,ufA5ebLmVAqCuhMrApaONg,AZ,Sandwiches,4.642857142857143
223212,SSg2JXBC-H3-9I_sWW6MQA,AZ,Mexican,3.615384615384616
223225,zi_qqjCzkerE2dT-ViE2JA,WI,Italian,3.25
223233,gZByUgIJsYIcZCGs--4Zhw,NC,Pizza,4.666666666666667
223239,o2zNALB8VLGhsq-fjC5qsQ,NC,Mexican,4.2
223244,HbWyDMi5BoUXq0SiUkHoXA,AZ,Fast Food,2.0
223246,bbovSsUMkTXQSIVNBa9moQ,PA,American (New),3.75
223254,sLnT1HcoXAgSGRHlsicpcQ,NC,American (New),4.5
223256,xSIkiqB2tuiyJwFmPyNR5Q,NC,Italian,2.3
223266,6CcXCWwwnp_NYQm5ya3wAw,NC,Pizza,3.5
223272,GrJ74hxJsXXwcqS7zcfFhw,NC,Steakhouses,4.090909090909091
223283,Lu2JB7jgvrrYqba1grvkFw,NC,American (Traditional),2.4615384615384617
223296,iwFoA98-OgcdXmNS0LxNOA,ON,Canadian (New),3.6666666666666665
223305,gKqzpzg2MmINROrgWqalOg,AZ,American (Traditional),2.7142857142857144
223312,Ql_J2DSIE8QYp5rXf3721A,NV,Italian,2.7
223322,qQEKaYgD-FEixgSO3uzvcg,OH,American (New),4.0
223324,2Zeh89IUg7T4dUFjRfqtdg,AZ,Italian,4.096774193548387
223355,J2ps9nJdXE9Uw4cxitTMEA,AZ,Steakhouses,4.333333333333333
223367,Oh62VtPS3Jj9e6CNRxJh5w,NV,Asian Fusion,2.571428571428572
223374,x5G0GUkGnlWtM49Qe4nHog,PA,Mediterranean,5.0
223379,kOGLF8TIdWgHpb_tqb8vhg,OH,Delis,5.0
223380,tIG4CthhLdIim_qw4fvhxw,OH,Pizza,4.75
223384,sQIH-MmfdI2xyXa6acyYhg,NC,American (Traditional),3.2857142857142856
223391,YWjfWHizWgHSsAPGfQChXw,AZ,Fast Food,2.0
223394,aKiE0aZ6vGyOlH-uVOHONw,IL,Thai,3.0
223395,vt2NMSbKpVN0r0HI6Az4bw,IL,Cafes,4.4
223400,hpv2WZA4_G1qC65QQ26ZjA,NV,Pizza,2.0
223407,CNW5hqoO-EpSOReYbWC-Sw,NV,Chinese,2.75
223411,mH_T6JbQkGdWcL0htKvNxA,ON,Italian,3.571428571428572
223418,8yZ_nBgRC3CT1RFJC6KhXA,OH,Sandwiches,3.6666666666666665
223424,G3SM2RPzBN-vumifM_palg,OH,Sandwiches,2.75
223428,9CNObWIk7w8poCo5IAtgmw,NV,Chicken Wings,4.0
223434,w5LUtmw4G1KD7qAntqGd9w,NV,Japanese,3.1666666666666665
223446,Q94ivaOTq5dJLq2GsRjg1Q,NC,Breakfast & Brunch,3.8
223451,la0ScEQYua2O01Mdau8Xkw,NC,American (Traditional),4.666666666666667
223454,_tJ1mf_KEL4sx5fh9DTtTw,WI,Fast Food,2.5
223456,GqVYiZNJnuLV7I4u3u3PDw,WI,Sandwiches,2.0
223457,aOawYkFtBf1wN1cCf5gWyA,QC,Pizza,3.0
223459,pTSZVeKu0Hykw2I0blwmPA,NV,Fast Food,4.666666666666667
223462,TmAbrQoXslJsReCqLfwnXA,NV,Vietnamese,3.9090909090909087
223473,4RjqtCUNmnB-MHxISZzYTg,SC,American (Traditional),5.0
223474,Mmh4w2g2bSAkdSAFd_MH_g,SC,Asian Fusion,4.0
223482,gnRVI-w3a_WbOjukoYmTaA,AZ,Seafood,4.5
223494,rwfZVEomWWGb-1wrvCpRuQ,NV,Breakfast & Brunch,2.0
223502,mvLdgkwBzqllHWHwS-ZZgQ,NV,Mediterranean,5.0
223509,QvSWiMx0vT09mfO0TxJy_w,ON,Barbeque,2.642857142857143
223523,HSz7sKZBjJkishjxqUvOMQ,ON,Bakeries,3.5
223525,bysPjs8xmBLc6yu8CZwJDg,NV,Steakhouses,3.0
223526,RJtgNpUFthlJ5grLr16GxA,NV,Sushi Bars,4.0
223536,v1uIObWcfiQiyr4EmtAixw,ON,Latin American,4.428571428571429
223543,wUr4HeEhhPeiFb7UmiYRzg,PA,Korean,3.6875
223559,8-F2JKHSCbgLQ55JxGU9gg,AZ,Thai,3.3846153846153846
223572,0BaMoKDVNv-MP84BQ9EK9A,AZ,Fast Food,1.0
223573,r4ZWXDKCX1K4_ZrZJZpkUA,NV,Chinese,2.25
223577,Nw_-4DFjYK6BDG0CwNwSvQ,NV,Italian,2.5
223581,EqF8ZWFpz0YkL5I0tC3Q-A,NV,Hot Dogs,4.5
223585,OohsWZ3A0bo8y6N6vi6ePA,PA,Pizza,2.6666666666666665
223588,eEeKRTNSHfbpG6E9VDnJDw,PA,Pizza,2.333333333333333
223591,wkP_fSZ5w6S9ZQaAFSQ9rg,PA,American (New),3.625
223599,lMPv3UxzQoYWftbyoDE5dQ,OH,American (New),3.5
223601,-JgxoIIxZf0q-PGD7P96Fg,OH,American (New),3.0
223604,4x55GDKIP4oHh7H2TKaaHg,AZ,American (Traditional),1.0
223607,-hMdEBaeky47g4D8-0Xl3Q,AZ,American (New),2.571428571428572
223621,J4aiMaaXWXqL8ypKY7PSYA,AZ,Delis,4.0
223624,Zs8LPufciU-jDpbAVFqKcA,OH,Chinese,4.0
223631,jIujTHt4Mr-ygwpBDGHmFg,OH,Chinese,5.0
223632,npVGM0e3IxTn_pILRA_JQg,AZ,Fast Food,3.0
223634,ubOoMnnqm5w30gh_eRNxkA,QC,Breakfast & Brunch,3.2777777777777777
223652,cSwEDCPtfN-t545eQyGhmQ,OH,Chicken Wings,2.0
223655,I2lDmQHDxnUKbEBJuJCW6w,OH,Chinese,4.25
223659,0DD-SXcNL07Rh5DA0OAtkg,OH,Sushi Bars,3.5
223663,B6Zjwindu_x2nB8VBkI1Ig,OH,Fast Food,1.5
223665,6CBk7rX5vDiwWHEMxHJQnQ,OH,Greek,4.0
223671,XIY9iX8lIl1GsJDAUXwgYQ,OH,Italian,3.333333333333333
223674,9qqhdkN4aeE6yvUiKg4F0Q,OH,Fast Food,3.5
223676,G0EJjh-dqJBmSEhQRog-hQ,OH,Fast Food,4.769230769230768
223689,0HSY1jGtyFuETZwaJN6rQQ,AZ,Chinese,3.9
223699,RLz9j9QASwaPXFM0i3kSHQ,AZ,Hot Dogs,4.076923076923077
223712,TAoN9nsibXOxsOnnG7Kd_g,AZ,Italian,3.5
223734,TH_Vr8_LCnAXFDUqSkF-HA,AZ,Mexican,3.9259259259259265
223761,Or23g875aIDTGNwKQASQgA,QC,French,3.0
223763,1M0Mo_ctYMTH0CTKgv4RpQ,AZ,Mexican,3.75
223767,CdpThXl72dfXr78EDzTDNw,OH,Desserts,4.5
223769,VUknuJV7f9DoqiYdsb1BLg,ON,Seafood,3.272727272727273
223780,qpLYTuTXMelG_ERpGYO0MQ,ON,Caribbean,3.8333333333333335
223786,0KbcIOCoDrIaBPx9hfoXcQ,QC,Cafes,3.5
223790,5M__5-AqoEvc1fHbmDLoIg,ON,Breakfast & Brunch,1.0
223792,GANjCahfgHT5dIvD0mJDiQ,ON,Burgers,4.25
223800,RAkYh4RbNSk12ghvjssewQ,OH,Fast Food,5.0
223801,JKAYcu_1UPHTyquCZCKPaw,OH,Steakhouses,4.375
223825,JCdEeoMxmY-kBgIrjbvwRw,OH,Sandwiches,4.6
223830,ImbjRcr33wAm6o1ShWecpg,OH,Chicken Wings,1.0
223831,abmdbVcwihO30RNGK5UaQw,OH,American (Traditional),4.5
223833,3LtH0YjJQGiIRSXI-SsKtQ,OH,Japanese,3.4285714285714284
223840,Qz4JzvZ_0_2TGTWPTE7XSQ,OH,Steakhouses,2.0
223841,MSc5pybthcvHa0g_lg5wuQ,OH,Pizza,4.529411764705882
223858,JTstxpVRd_uSD3hCxzrEvw,OH,Mexican,3.0
223861,gtGn5hnHRAnGgfCiTcdj0A,OH,Japanese,3.5
223867,EQDCa1PH6OoLjcEIdU9IXQ,OH,American (Traditional),4.222222222222221
223876,IPF4KcnNTuITlyiaSooD4w,OH,American (Traditional),3.6
223881,NB4y6-DdTW56H2qU-LfF-A,OH,Chicken Wings,5.0
223882,PNdjgI6mZYXKCTBKiVQMRg,OH,Chinese,3.0
223884,6tY0tn39Mb8FCLYBAXXOUw,OH,Chinese,2.8
223889,PKcWuwMYnla-eUdqVWQTsQ,ON,Pizza,4.2
223894,_HePiPCk9tmgezshWwZGOw,ON,Chinese,4.0
223897,y5bQlEMCMnYba9I5XRzlzA,AZ,Burgers,4.866666666666666
223912,Sa4-TzGkHKzCA99ZdkPJYA,ON,Chinese,2.0
223915,wA0g8Mgbb8JiJcw3CftI2A,OH,Pizza,4.0
223916,yMjBSQDldMVlR8E7wY0NUA,PA,Pizza,5.0
223919,uYYXLcDNQhgUIQcfauaKrw,PA,Breakfast & Brunch,3.6666666666666665
223922,pTNatiVBoVnx2w2kwaD66g,PA,American (New),3.333333333333333
223925,_d69ooWJ_7AXYQRvVNSjmQ,PA,Chicken Wings,3.333333333333333
223928,tPyKZPLJ-Wrm4CrEJbxFuA,PA,Sandwiches,4.25
223936,5CJOaZc8Muu8WothauxQ4g,NV,Italian,3.125
223944,S7FgGl3c4hkRFQKMjLt-Og,PA,Pizza,1.5
223946,cGtl3aOeXXSZ4xhWiDlV4A,PA,Breakfast & Brunch,3.9230769230769234
223959,VBVqHnViRLSYAqP7v8iNNQ,AZ,Mexican,3.75
223979,keJOgdHUWFm2d08qFk3QsA,PA,Soup,3.7142857142857135
223986,mDtlBsfTUPDuASvUcKWSbw,NV,Barbeque,4.142857142857143
223993,MLO4wBnTU0UoOZufxZfERQ,PA,American (Traditional),2.5
223995,Tn4PV88E9jlC2xhvqN8zAA,PA,American (Traditional),3.0
224003,xhzUfaJ9BTa3EbD0bTeKWQ,AZ,Breakfast & Brunch,3.0
224010,PGzprYh4koGuKUH_jJa2oA,AZ,Breakfast & Brunch,4.5
224012,c5x6HWB8MTZvlTgabihaSw,AZ,Italian,4.0
224039,-X9QS8l7u5R3CswmfZtn-Q,AZ,Vietnamese,5.0
224043,s6KtKeubYAa-sY9OC3i58Q,AZ,Chinese,3.0
224046,XZz0GiCXjB1RhU_sx371MQ,QC,Cafes,4.0
224050,dIN5IF2bSHeASjPFJBhshw,ON,Japanese,2.0
224051,Wb5BMB27novQxW4x5rTUEQ,ON,Asian Fusion,3.25
224055,nh1StiltxvClOOkaSLuOEg,NC,Steakhouses,3.0
224059,rrEdMe05VYoLju96bA_jzA,AZ,American (New),3.7142857142857135
224066,m6TRzUX-QizEkvNRpub3lA,NV,Fast Food,1.6666666666666667
224069,RU6E7WsAfsTRcjXxH1Lo5A,AZ,Fast Food,5.0
224070,6IopPDGcxUp4BD3HL7zJPw,OH,American (New),4.333333333333333
224082,xsCotYgIyy1oBD00Ds-RHg,OH,American (New),5.0
224083,MQ3o9sFS1m1L2Gb_hvvYSQ,OH,Fast Food,1.0
224084,jqy0XVyE2KV_hZ32M6Zueg,OH,Fast Food,2.0
224086,SD54jcttbv8l1WJbOUXXQQ,OH,Chicken Wings,2.0
224087,Bv1AGJ3p_X35tqUcVDrpHg,OH,Chinese,3.0
224088,kz7O0_o6WrDQk1Kl8dKeHQ,AZ,American (New),3.75
224120,CnmhEiSGkIgUdFGN-rpaHw,OH,Italian,4.0
224123,rYihcTES0OvWnfEluM1Hqg,OH,Chicken Wings,2.0
224124,1FGe55e-ZPkumoBK7cyjnA,OH,Mexican,4.714285714285714
224131,Ffcgz0ZYQ6H__t3JFFCZOA,OH,Chicken Wings,3.1666666666666665
224137,XPma1KatL8CYQ-Ym4TWvsg,NC,Seafood,2.8
224147,Uyt5epG2rWOhOvgnZJwXoA,NC,Sandwiches,5.0
224149,QAeqpqYbtRp7tD15urZjRw,ON,Breakfast & Brunch,5.0
224150,VF6al3kAVLMtXNnscPJahA,ON,Canadian (New),4.333333333333333
224153,iZ_Hdpxqwt3-c6349wXhuA,ON,Korean,4.5
224155,2nqMgNGA0ejmpYFuH77xAA,ON,Cafes,3.25
224159,Nqh7vzrne2mFFvlhjlPMFQ,PA,Greek,4.0
224162,Tla8mDMUAnpB7QcWAf7c5g,ON,Indian,5.0
224163,x7pcgbbZoqKndNEDIHZB8w,AZ,Pizza,3.9090909090909087
224174,DtAND35Vc4dY7usrGtbR7w,OH,Chinese,3.5
224180,31mm5EtlmT4557BTYAFOrA,NV,Chinese,4.0
224181,3sXlZWM9B72_r-dYBIgmyg,NV,Fast Food,5.0
224183,J-vIgY37hcIE9XAQDx2a0Q,NV,Delis,5.0
224184,CVECSCW-7zDzjpIPxsew4g,NV,Mexican,4.888888888888889
224193,2Q9Mgkc7iFHuKoD_z7kJkQ,NV,Desserts,2.75
224197,ng93vMQLaUwLCvsz5t06tQ,ON,Pizza,5.0
224198,0vjgAYQ-2mSs51_S75rOQQ,ON,Chinese,2.5
224200,WXPLWqJuOwPwtJa2HQ-2fA,AZ,Chicken Wings,3.4
224205,-gTX7XKGOntF2FQ1EDxHpA,AZ,Fast Food,3.0
224206,vAUDxhbsWZKI8NJlsYwCMA,IL,Vegetarian,1.8571428571428568
224213,ZRZlPFSn782DbSSXPb-i3w,NV,Breakfast & Brunch,2.2222222222222223
224222,m3Gjw27yTlmNYG1cuTWlBw,WI,Soup,3.5
224226,wjOwf9KLKfo8pGdWXtfbaw,NC,Greek,4.0
224232,S5B9tKJnzoThDK3QORVeiQ,NC,American (Traditional),3.375
224240,eNsM5ezjhPQWI6XlUGrUhw,PA,Asian Fusion,3.2222222222222223
224249,CtE5hqCQ-HKHwxAKxKH0gg,ON,Indian,3.5
224251,ERnG-1q3igX3VSgm5uLZ6A,ON,Italian,3.2857142857142856
224258,LTPcaw-_IqOfTSDxe8811A,PA,Pizza,1.0
224259,i-fdgshW3xovHeMZosDerw,PA,Asian Fusion,3.6666666666666665
224262,E1oljAejCOeW53XdUKQuVQ,NV,Breakfast & Brunch,3.5
224264,le8guyitMPMVrmY0WZ1fHg,NC,American (New),2.5
224266,6rl2DTYflL0t1_oL4KudYw,AZ,Italian,3.75
224274,xRUQHWCscNqWQzzfO9qN3A,AZ,Pizza,2.4
224279,9UTpmQ4OhX5jNFUIu7dPPQ,ON,Korean,3.882352941176471
224296,5oedZHksdryjcv3PjiiPHg,OH,Bakeries,3.0
224298,gutrT_mxAEtLA9hLRKJzZA,NC,Mexican,4.8
224303,ai8nfTBNvL579cjIuqZajQ,NV,Pizza,4.206896551724138
224332,96DHi-xkBB3CtsQRTPUjxQ,ON,Japanese,4.133333333333334
224347,exs56JDSWmPWQ3dQOdjHag,ON,Sushi Bars,3.333333333333333
224353,BH0K6SxPnY3wTRB7tA27hQ,OH,Chinese,3.6666666666666665
224356,E8Ck06nR4NdThguOCDXpcw,OH,Sandwiches,2.6666666666666665
224359,DIK6moKwvpaSMUIrxpOq8A,QC,Breakfast & Brunch,3.7
224369,j09jOzCYdnc0WoVGUN2F2A,QC,Sushi Bars,5.0
224370,bpswWvIrYkH8jbWfJWdzUg,QC,Diners,4.0
224376,QhcdPMvz9FopgMaouZrQdQ,QC,Cafes,4.0
224379,bINwYZHW_KUWdqAlfBh_Bw,AZ,Caribbean,3.5
224383,opKWjqkJH2_cq_9t3r1RSw,AZ,Fast Food,1.5
224385,YHubCF0Ua0uC6HC2tm-arQ,ON,Breakfast & Brunch,4.083333333333333
224397,nMo0ozHO7cqsPaxw_7N6ow,NC,Chinese,3.1333333333333333
224412,a5mpYojV1dX7XCkAa1qq1A,PA,Salad,4.5
224414,dDKhRQlw_OVsPLQAGAeNyA,QC,French,3.7
224424,aql8K6zVoJDGRJ3P-IgtpQ,ON,Sushi Bars,4.666666666666667
224427,wqJ6eC0bmKsTK5bsSuYhcg,NC,American (New),2.0
224430,cwGP7PlBzI1WtQgiNobStw,NC,Italian,4.333333333333333
224433,D-RQsQjEVI_w-KC7iDJd5Q,NC,Asian Fusion,4.055555555555555
224451,3nzK3K-Dfo1L6mpB8FTKkw,AZ,Japanese,2.363636363636364
224462,1j-DEipQoZHlj2UYSaoGWQ,NC,Burgers,4.142857142857143
224476,auwQg_3MFcR47lWY5qV0VQ,NC,Breakfast & Brunch,2.0
224479,8jR1NYx1xPcz2_ocm1o8IA,NC,Diners,3.4
224484,3Q3zeeVM_kP954N_SjkHhg,NC,Sandwiches,1.3333333333333333
224487,wmcjLr4aiROtg9EvDrVrlg,NC,Japanese,4.0
224501,tYmFO3KoZpYvyDz4f5DLpw,NC,American (Traditional),4.0
